date,sales_accuracy,customer_accuracy,actual_sales,predicted_sales,actual_customers,predicted_customers
2023-08-30,84.65125553405426,75.65043023292054,20807.53,24001.224609375,94.0,116.88859558105469
2023-08-31,77.64452504549865,82.23002751668295,20121.480000000003,24619.732421875,96.0,113.05917358398438
2023-09-01,96.36041013312246,94.15971709460747,25487.06,24559.435546875,123.0,115.81645202636719
2023-09-02,94.29498431912383,85.34943396303834,28131.4,29736.30078125,119.0,136.43417358398438
2023-09-03,95.49768695961323,90.18073611789279,30265.36,28902.71875,144.0,129.86026000976562
2023-09-04,60.70135773447799,56.15738429380267,18701.65,26051.14453125,89.0,128.01992797851562
2023-09-05,95.4125307212779,86.59312454695554,19890.53,20803.001953125,97.0,110.00466918945312
2023-09-06,96.9384703728104,77.91729438595655,17410.190000000002,16877.171875,82.0,100.10781860351562
2023-09-07,68.92427203883022,71.61231994628906,27181.910000000003,18734.93359375,140.0,100.25724792480469
2023-09-08,91.34557026808307,90.37751570991848,24596.480000000003,22467.794921875,115.0,126.06585693359375
2023-09-09,70.79821302161069,86.51806967599052,32321.04,22882.71875,140.0,121.12529754638672
2023-09-10,77.6872808352949,83.07974127274525,36998.43,28743.07421875,158.0,131.2659912109375
2023-09-11,91.36454300470365,84.06663782456341,24708.46,26842.1484375,102.0,118.25202941894531
2023-09-12,81.22379225941157,96.27677372523716,22781.02,27058.431640625,112.0,116.17001342773438
2023-09-13,56.00766673980834,56.363480179398145,16178.650000000001,23296.015625,81.0,116.3455810546875
2023-09-14,94.80482300104674,74.6808369954427,20329.64,21385.80078125,90.0,112.78724670410156
2023-09-15,93.30381615157472,93.33071927411841,24389.82,22756.6328125,109.0,116.26951599121094
2023-09-16,86.06730549125093,96.46231583722933,28220.71,24288.8046875,127.0,131.49285888671875
2023-09-17,70.00845283803505,84.80948023049228,38234.2,26767.171875,166.0,140.7837371826172
2023-09-18,94.77119125465121,89.01268287941261,23286.95,24504.580078125,108.0,119.86630249023438
2023-09-19,0.0,0.0,11345.02,23268.85546875,52.0,118.39783477783203
2023-09-20,15.542231357894352,32.18365293560606,13622.119999999999,25127.05859375,66.0,110.7587890625
2023-09-21,99.7444683338698,99.96191530811544,18485.05,18532.28515625,98.0,98.03732299804688
2023-09-22,50.50443751857841,35.845409984319986,13792.900000000001,20619.7734375,71.0,116.54975891113281
2023-09-23,96.68593074281472,89.93416164232337,26647.56,25764.44140625,115.0,126.57571411132812
2023-09-24,74.79591451022713,92.96610583997753,35201.93,26329.60546875,146.0,135.7305145263672
2023-09-25,65.43175768613096,56.77838134765625,22030.59,29646.177734375,100.0,143.22161865234375
2023-09-26,65.05278753148053,65.70615266498766,23955.29,32326.99609375,114.0,153.09498596191406
2023-09-27,14.821089160306244,33.60190298043045,20208.32,37421.546875,102.0,169.72605895996094
2023-09-28,0.0,0.0,12458.359999999999,27487.12890625,52.0,144.6575164794922
2023-09-29,35.97165814457925,13.848480620941558,17611.1,28887.1953125,77.0,143.336669921875
2023-09-30,70.20734869556345,41.716607726446476,23371.010000000002,30333.853515625,101.0,159.86622619628906
2023-10-01,45.4290575840886,69.99465076163347,53680.28,24386.4453125,229.0,160.28775024414062
2023-10-02,53.31000509727924,93.80514332324783,43481.53,23180.005859375,173.0,183.71710205078125
2023-10-03,70.88163832859692,14.403296029695895,22911.17,29582.52734375,93.0,172.6049346923828
2023-10-04,0.0,0.0,17761.43,40168.4375,83.0,189.70872497558594
2023-10-05,56.55538362466581,0.0,19187.7,27523.72265625,78.0,182.07911682128906
2023-10-06,74.16569027507371,0.0,18932.38,23823.4296875,77.0,160.84243774414062
2023-10-07,72.91049994541842,87.12095651567353,37833.28,27584.43359375,161.0,181.73526000976562
2023-10-08,69.11069493412634,65.21839239658453,43540.17,30090.9140625,156.0,210.25930786132812
2023-10-09,0.0,0.0,16446.190000000002,33280.99609375,74.0,178.24472045898438
2023-10-10,85.2959270513183,63.191398245389344,27519.620000000003,31566.125,122.0,166.906494140625
2023-10-11,84.27602684456812,75.95700995866642,28490.68,32970.546875,129.0,160.0154571533203
2023-10-12,76.47316407922257,24.407854267195162,27306.870000000003,33731.3125,102.0,179.10398864746094
2023-10-13,52.20171734113468,69.06188726425171,29140.25,43068.7890625,128.0,167.6007843017578
2023-10-14,72.13120685933367,50.36422066066576,36782.29,47033.0703125,138.0,206.49737548828125
2023-10-15,88.21043724450988,93.1797499067328,42017.28,46970.93359375,178.0,190.14004516601562
2023-10-16,42.57763058002936,0.0,23867.93,37573.4609375,90.0,198.95211791992188
2023-10-17,0.0,0.0,22508.28,45784.0078125,93.0,194.6295166015625
2023-10-18,31.034944214074372,49.01291176124856,26134.28,44157.80078125,108.0,163.06605529785156
2023-10-19,24.98917817664136,57.842082805461715,25522.79,44667.64453125,111.0,157.7952880859375
2023-10-20,39.669375140036855,0.0,17807.809999999998,28551.373046875,69.0,150.45361328125
2023-10-21,98.44536455534448,89.58970190773547,32081.239999999998,32579.986328125,142.0,156.78262329101562
2023-10-22,97.01781313945978,77.02314175241362,28564.15,29415.986328125,123.0,151.26153564453125
2023-10-23,95.39618913162897,93.04274939056626,30746.88,32162.408203125,133.0,142.25314331054688
2023-10-24,63.08078458947071,53.699933565579926,27255.910000000003,37318.578125,104.0,152.15206909179688
2023-10-25,88.88336345773786,95.12556382826158,34144.52,37940.2421875,143.0,136.02955627441406
2023-10-26,34.018865486990336,24.017549597698704,21934.83,36407.6796875,92.0,161.9038543701172
2023-10-27,97.30427325470694,91.05691620797822,33087.28,33979.22265625,132.0,143.80487060546875
2023-10-28,83.67633006839789,89.45432009396853,37042.08,30995.453125,143.0,158.080322265625
2023-10-29,91.12336101266364,85.16121463499208,31398.579999999998,28611.44140625,138.0,158.47752380371094
2023-10-30,53.00374879471705,14.431921228185871,17993.7,26450.064453125,77.0,142.88742065429688
2023-10-31,74.56009723485585,91.23153095097504,29352.9,21885.55078125,129.0,117.68867492675781
2023-11-01,94.22680737903349,59.02807491341817,22677.97,23987.212890625,97.0,136.74276733398438
2023-11-02,67.96392043579155,93.54973159918265,27721.510000000002,18840.625,119.0,111.32418060302734
2023-11-03,56.88528327628814,85.49612106815461,29637.32,16859.2734375,124.0,106.01519012451172
2023-11-04,85.72918290613121,80.50205078125,33996.40000000001,29144.8359375,125.0,149.3724365234375
2023-11-05,96.40576528244182,96.75795611213235,32393.22,31228.931640625,136.0,140.4091796875
2023-11-06,70.09769231376347,75.40297926517955,25973.96,33740.7734375,114.0,142.0406036376953
2023-11-07,23.994606973879,34.81436835394966,19057.83,33542.80859375,90.0,148.6670684814453
2023-11-08,68.88962468143865,73.48794203538161,24536.09,16902.8203125,104.0,131.57254028320312
2023-11-09,80.66997570053893,88.66051093681709,34782.15,28058.751953125,143.0,126.78453063964844
2023-11-10,2.7739535789549734,32.947710822610304,21206.33,41824.40625,85.0,141.99444580078125
2023-11-11,40.860288105636776,39.38727745643029,24742.14,39374.5703125,91.0,146.15757751464844
2023-11-12,84.87782099513387,70.51376493850557,23232.05,26745.2421875,101.0,130.78109741210938
2023-11-13,88.2797844963794,79.68567783392749,26771.940000000002,23634.2109375,103.0,123.92375183105469
2023-11-14,95.82927994334798,75.65733132903108,23626.699999999997,24612.103515625,97.0,120.61238861083984
2023-11-15,73.30766122696264,66.29879691384056,22369.63,28340.607421875,88.0,117.65705871582031
2023-11-16,78.77224213121008,95.72690204509254,25083.590000000004,19758.90625,103.0,107.40129089355469
2023-11-17,81.8444937815855,99.00621900371476,25003.56,20464.037109375,102.0,103.01365661621094
2023-11-18,48.993151450941795,73.6586770893615,42349.39,20748.30078125,162.0,119.32705688476562
2023-11-19,0.0,0.0,18334.89,38550.1484375,82.0,168.37197875976562
2023-11-20,76.59888934734519,81.15481956332337,25138.71,19255.97265625,102.0,121.22208404541016
2023-11-21,91.50739943105947,84.73980976985051,26136.300000000003,23916.6484375,104.0,119.87059783935547
2023-11-22,89.79677330342284,82.38100918856534,28301.1,25413.474609375,110.0,129.38088989257812
2023-11-23,91.3581652982831,56.6340446472168,23316.44,25331.408203125,88.0,126.16204071044922
2023-11-24,79.26778270495753,99.29648006663604,30199.55,23938.513671875,119.0,118.16281127929688
2023-11-25,79.90591046146946,93.07442220052083,34824.84,27827.10546875,150.0,139.61163330078125
2023-11-26,58.095715071831876,59.146980617357336,30743.309999999998,43626.07421875,138.0,194.37716674804688
2023-11-27,0.0,0.0,21230.25,47903.859375,94.0,194.64163208007812
2023-11-28,16.006639960485998,31.63956622688137,19668.98,36189.6171875,98.0,164.99322509765625
2023-11-29,97.91079074845739,85.66791064118686,32193.550000000003,32866.140625,146.0,166.9248504638672
2023-11-30,4.812758018582883,49.02250355687635,21742.620000000003,42438.8203125,116.0,175.13389587402344
2023-12-01,98.86098730900255,66.48469611779967,31027.899999999998,30674.48828125,134.0,178.91050720214844
2023-12-02,46.446266853088616,62.009077400996766,35879.18,55093.8203125,145.0,200.0868377685547
2023-12-03,32.80302311680238,59.58798634920189,31468.019999999997,52613.578125,139.0,195.17269897460938
2023-12-04,38.35257668483722,43.33564271318152,20590.120000000003,33283.3984375,94.0,147.26449584960938
2023-12-05,92.54760353098106,94.65215773809524,24094.72,22299.0859375,105.0,110.615234375
2023-12-06,51.521459051403404,79.19531429515166,21771.32,32325.73828125,102.0,123.22077941894531
2023-12-07,72.36616841626025,86.32369869011492,28598.07,36500.8125,121.0,104.45167541503906
2023-12-08,59.087634668605475,64.63449935466923,44054.44,26030.7265625,171.0,110.52499389648438
2023-12-09,86.92815531028207,69.32779559652315,31815.730000000003,35974.6328125,131.0,171.1805877685547
2023-12-10,93.18998252967812,74.01331323776802,34275.270000000004,36609.421875,137.0,172.6017608642578
2023-12-11,80.71979361193705,68.88219924200149,25606.98,30544.05859375,105.0,137.67369079589844
2023-12-12,52.78011930841573,29.250086908755094,21351.7,31433.947265625,92.0,157.0899200439453
2023-12-13,93.23056392248945,95.68033854166667,33883.380000000005,36177.09375,135.0,140.83154296875
2023-12-14,65.44029854110369,92.93795434113974,24678.93,33207.89453125,107.0,114.55638885498047
2023-12-15,87.25985306692294,91.69680687689012,28500.39,24869.3984375,124.0,113.70404052734375
2023-12-16,55.18760841913918,78.30041612897601,39000.84,21523.630859375,140.0,109.6205825805664
2023-12-17,51.11633673195043,95.99585003323025,35446.28,18118.83984375,144.0,149.76597595214844
2023-12-18,0.0,0.0,7154.75,29239.92578125,33.0,162.03997802734375
2023-12-19,69.35219000341236,0.0,15385.25,20100.4921875,61.0,151.930419921875
2023-12-20,68.1421437065781,87.74591881459153,29187.46,19888.9609375,127.0,142.56268310546875
2023-12-21,69.3847857769898,67.21200294864988,26701.38,18526.6953125,103.0,136.77163696289062
2023-12-22,95.11194760356847,98.75199812172103,31215.58,29689.74609375,137.0,138.7097625732422
2023-12-23,86.04694826467136,91.52205330984933,36560.51,31459.203125,168.0,153.75704956054688
2023-12-24,94.2829630122572,51.01515028211806,29969.32,28255.962890625,135.0,201.12954711914062
2023-12-25,64.94730455509168,74.06846303788443,28271.33,18361.466796875,126.0,158.67373657226562
2023-12-26,66.36485910238684,97.147546298262,30283.870000000003,20097.84765625,138.0,141.93638610839844
2023-12-27,64.8073699633984,89.00988371475883,27706.429999999997,17955.80859375,115.0,127.63863372802734
2023-12-28,79.33424516589241,89.06515713395744,26485.239999999998,21011.865234375,116.0,128.68441772460938
2023-12-29,59.75985547301633,85.2479989188058,31698.059999999998,18942.71484375,140.0,119.34719848632812
2023-12-30,94.75597056932826,60.93717302594866,30085.28,31662.9609375,126.0,175.2191619873047
2023-12-31,52.52318223109157,91.14719541732875,38884.24,20423.240234375,177.0,161.33053588867188
2024-01-01,91.80159604345751,17.370894148543073,25485.13,27574.50390625,111.0,202.7183074951172
2024-01-02,3.6080648963184387,0.0,19048.23,37409.1875,90.0,224.62655639648438
2024-01-03,80.85353343122769,75.96259807718211,36076.299999999996,42983.63671875,145.0,179.85423278808594
2024-01-04,0.3540637156976203,31.105477469308042,23777.5,47470.8125,98.0,165.51663208007812
2024-01-05,39.76143447286443,44.973723203665664,71790.64,28544.98828125,289.0,129.97406005859375
2024-01-06,99.4958827491846,22.833482274469347,37135.52,37322.7265625,159.0,281.69476318359375
2024-01-07,95.03874267553809,18.12488506366681,36246.69,34448.3984375,154.0,280.0876770019531
2024-01-08,13.347076200112355,0.0,20967.62,39136.67578125,87.0,201.53118896484375
2024-01-09,91.3697259375891,72.69049966411227,34064.23,37004.06640625,157.0,199.87591552734375
2024-01-10,25.218657030119644,0.0,21529.15,37628.9375,91.0,214.49853515625
2024-01-11,66.7784433091388,0.0,20842.16,27766.25,84.0,196.1553192138672
2024-01-12,93.76658774617299,99.61096111096833,34014.19,31893.9453125,152.0,151.40866088867188
2024-01-13,80.50453868612189,94.9635479901288,38447.25,45942.71875,148.0,155.45394897460938
2024-01-14,91.66775831665373,96.05308879505505,40353.67,36991.3046875,176.0,169.05343627929688
2024-01-15,35.71642016269199,36.101841690516714,23715.98,38961.4609375,101.0,165.53713989257812
2024-01-16,85.95053646935115,72.46894836425781,32277.24,27742.4609375,140.0,178.54347229003906
2024-01-17,36.04936195065,60.16808225397478,26021.89,42663.0546875,114.0,159.40838623046875
2024-01-18,33.07769680925331,84.71904553865132,36240.42,60493.34375,152.0,175.22705078125
2024-01-19,90.53553572657441,85.42423848086183,35892.47,39289.5,159.0,182.1754608154297
2024-01-20,91.82662153588542,86.21776347257654,43147.75,39621.12109375,196.0,223.01318359375
2024-01-21,99.46072001660545,58.11025233356499,37300.979999999996,37502.13671875,163.0,231.28028869628906
2024-01-22,67.73405938733711,40.40736986243206,26530.74,35091.1328125,115.0,183.53152465820312
2024-01-23,89.15919181764161,87.24607010962258,29432.589999999997,26241.859375,142.0,123.88941955566406
2024-01-24,61.14114255510462,92.78835042317708,30861.75,42854.2734375,150.0,139.18252563476562
2024-01-25,60.05733451366056,69.67134673019936,33363.630000000005,46689.953125,145.0,188.97654724121094
2024-01-26,44.86607423937821,88.44301496233258,50030.119999999995,22446.55078125,210.0,185.73033142089844
2024-01-27,89.03549675447361,83.01459507168275,39907.240000000005,35531.609375,191.0,223.44212341308594
2024-01-28,46.760332680013136,64.95580616111528,51822.469999999994,24232.359375,167.0,225.5238037109375
2024-01-29,98.48074775684366,62.82598322088068,26600.91,27005.044921875,121.0,165.98056030273438
2024-01-30,78.4996321221214,77.89622074415703,26424.36,20743.025390625,119.0,145.30349731445312
2024-01-31,56.364173377772794,66.96610884232955,27072.04,38885.1484375,121.0,160.97100830078125
2024-02-01,0.0,72.18394035840556,29849.23,65134.0546875,137.0,175.10800170898438
2024-02-02,90.28495250612829,81.16060697115384,46623.91,42094.375,195.0,158.26318359375
2024-02-03,89.2971955624613,99.05957761018172,41984.31,46477.80859375,184.0,185.73037719726562
2024-02-04,90.24760308810147,88.72764988949424,36441.16,32887.2734375,152.0,169.13397216796875
2024-02-05,75.96619938977867,60.71893549474533,62424.89,47421.81640625,281.0,170.62020874023438
2024-02-06,57.059311087378106,14.93338844992897,27256.94,38961.2578125,110.0,203.57327270507812
2024-02-07,95.10801789444913,84.19273639547414,31811.96,30255.724609375,145.0,167.9205322265625
2024-02-08,38.12574349282226,96.52443593637102,36558.86,59179.3828125,173.0,179.01272583007812
2024-02-09,77.98162495517077,93.69691790956439,37531.32,29267.533203125,165.0,154.59991455078125
2024-02-10,74.61738350707716,83.72696527825579,53671.93,40048.58984375,227.0,190.06021118164062
2024-02-11,45.29569270380356,90.50012035904643,50395.71,22827.0859375,214.0,234.32974243164062
2024-02-12,93.96739600943512,0.0,26653.620000000003,28261.52734375,116.0,236.13714599609375
2024-02-13,41.141626263262566,0.0,26827.359999999997,42617.5078125,113.0,241.93505859375
2024-02-14,86.0266970632772,11.699606088491592,30464.059999999998,26207.224609375,130.0,244.79051208496094
2024-02-15,51.826173197001495,31.41213778791756,23638.4,35025.921875,116.0,195.56192016601562
2024-02-16,13.465718945151039,37.22393430512527,24894.18,46436.1796875,116.0,188.8202362060547
2024-02-17,90.45688766009178,91.58177693684895,37401.979999999996,40971.29296875,150.0,162.62733459472656
2024-02-18,30.73771512925049,95.47304639629289,32961.58,55791.5234375,153.0,159.92623901367188
2024-02-19,0.0,99.85835115674516,33500.84,72703.984375,142.0,141.79885864257812
2024-02-20,22.09911991608986,94.14728728818221,32108.16,57120.69921875,142.0,150.31085205078125
2024-02-21,0.0,66.91587221372377,33716.34,75027.3203125,143.0,190.310302734375
2024-02-22,27.509292001379265,50.572338243470575,32451.97,55976.6328125,137.0,204.7158966064453
2024-02-23,0.0,40.836334228515625,31054.519999999997,72252.6015625,126.0,200.5462188720703
2024-02-24,53.75851426663731,64.04356779875579,38520.64,56333.15625,162.0,220.24942016601562
2024-02-25,55.564104507667764,89.92701480263158,44047.39,63620.2421875,190.0,170.861328125
2024-02-26,6.6295469418000295,39.67224924187911,29324.93,56705.75,114.0,182.7736358642578
2024-02-27,0.0,0.0,19678.35,45160.34375,93.0,189.3573760986328
2024-02-28,78.33342278101216,58.611012928521454,30639.42,37277.93359375,134.0,189.46124267578125
2024-02-29,58.992577435882176,49.45928180028522,27877.58,39309.45703125,126.0,189.68130493164062
2024-03-01,40.787786200103874,47.95965211004274,28671.81,45649.0234375,117.0,177.88720703125
2024-03-02,70.95438640704134,94.55143987795728,47135.36,33444.60546875,177.0,167.35604858398438
2024-03-03,47.520002959756255,62.91798869455893,55882.98,26555.59375,254.0,159.8116912841797
2024-03-04,46.21039650148655,36.73588145862926,28818.239999999998,44319.45703125,132.0,215.50863647460938
2024-03-05,57.98010530453262,79.46820940290178,71808.4,41634.5859375,308.0,244.7620849609375
2024-03-06,14.536785930703118,0.0,32526.43,60324.5625,130.0,321.8140869140625
2024-03-07,0.0,0.0,30636.179999999993,67740.25,130.0,289.42205810546875
2024-03-08,42.79669988481767,63.74758435534192,36125.33,56790.2109375,154.0,209.82872009277344
2024-03-09,54.63894135470747,95.47757997617617,43022.72,62538.28125,182.0,173.76919555664062
2024-03-10,88.37456439715034,78.00039953115035,41347.869999999995,36541.0,196.0,152.8807830810547
2024-03-11,44.63502524515711,33.09764431831532,29611.619999999995,46006.0859375,133.0,221.98013305664062
2024-03-12,96.32662328233792,88.66665544181035,33608.91,32374.328125,145.0,161.433349609375
2024-03-13,49.49546434106622,78.34060852786145,38461.68000000001,19036.787109375,166.0,130.04541015625
2024-03-14,84.56292295798465,93.4152205360127,37551.75,31754.857421875,187.0,174.68646240234375
2024-03-15,61.66999558827217,87.87142575442135,40267.670000000006,24833.0703125,182.0,159.92599487304688
2024-03-16,44.45875197763023,70.05186037385845,49023.32000000001,21795.15625,219.0,153.41357421875
2024-03-17,89.94563931307177,76.59475392308728,48385.84,43520.953125,203.0,250.5126495361328
2024-03-18,93.46057073613561,32.54658574643342,23309.019999999997,24833.296875,115.0,192.57142639160156
2024-03-19,88.45245874053742,56.66740417480469,28599.5,25296.9609375,120.0,171.99911499023438
2024-03-20,99.0645588063309,94.52350323016827,32065.0,31765.05078125,143.0,150.83139038085938
2024-03-21,73.60335201030831,89.85776656713242,38089.67999999999,28035.28125,156.0,140.17811584472656
2024-03-22,65.56229061288785,91.5990751083583,38130.630000000005,24999.314453125,146.0,158.26535034179688
2024-03-23,92.58922860213151,81.42052125395014,42303.979999999996,45439.03125,178.0,211.07147216796875
2024-03-24,84.71082840972754,92.78111775716145,43108.65000000001,49699.60546875,180.0,192.99398803710938
2024-03-25,0.0,0.0,21495.260000000002,48435.6484375,95.0,228.34022521972656
2024-03-26,50.10855108980532,4.312755443431712,25090.72,37608.84375,108.0,211.34222412109375
2024-03-27,90.44663399240147,54.984498023986816,28360.75,31070.15625,128.0,185.61984252929688
2024-03-28,75.71801809889253,69.8164848432149,32193.13,24376.0,146.0,190.06793212890625
2024-03-29,55.787187650594454,59.8363166307881,33326.26,18591.783203125,137.0,192.0242462158203
2024-03-30,49.462928398628655,76.89681171777829,44467.2,21994.779296875,201.0,154.56259155273438
2024-03-31,65.52868457901046,80.73260594928075,38632.67,25315.48046875,189.0,152.58462524414062
2024-04-01,76.8647654385957,76.17200041470463,35448.82,27247.65234375,146.0,180.78887939453125
2024-04-02,72.43321400038378,54.1155518603926,24545.47,31311.8671875,119.0,173.6024932861328
2024-04-03,64.20136059276464,63.28153958285812,30284.870000000003,41126.44140625,137.0,187.30429077148438
2024-04-04,46.771820294038704,14.410554378404527,25627.920000000002,39269.1953125,109.0,202.29249572753906
2024-04-05,29.580459680238192,45.214169716770414,83367.68000000001,24660.54296875,369.0,166.8402862548828
2024-04-06,41.255696975346076,76.88135164920415,47258.63,75020.3828125,214.0,263.4739074707031
